%1K5
%1 mkA
%delta method
%cooling down to 4.9K
%===================Date and Time===================
%11/13/2024 1:57:04 PM
%===============Changing of Bit State===============
%Manual Changing of Bit State
%===============Temperature===============
%Lable: T
%Units: K
%Calibration: x98446
%Step: 0.000000
%Device: Keithley 2002 DMM
%IDN: KEITHLEY INSTRUMENTS INC.,MODEL 2002,4027178,B02  /A02  %Function: 4 - Wire Resistance
%Resolution: 8.5 Digits
%Integration Time: Automatic
%Range [V]: 20000.000000
%Offset Compensation: Off
%Digital Filter: Off%Triger Count: 1.000000
%Trigger Delay0.000000%===============Resistance===============
%Lable: R
%Units: Ohm
%Function: x*1000000
%Device: Keithley 6221 CS
%IDN: KEITHLEY INSTRUMENTS INC.,MODEL 6221,4025812,D02  /700x %Function: Delta
%High Level [A]: 1.000000E-6
%Low Level [A]: -1.000000E-6
%Delay [s]: 0.200000
%Measurement Units: Volt
%Compliance [V]: 10.000000
%Output Low Connection: Floating
%Triax Inner Shield Connection: Output Low
%Output Responce: Fast
%Analog Filter: Off
%Digital Filter: Moving
%Filter Count: 2
%Filter Window [%]: 1.000000
%=======================
%======2812A Parameters======
%=======================
%Range: 1 V
%Digital Filter: Repeat
%Filter Count: 2
%Filter Window [%]: 0.000000
%Analog Filter: On
%NPLC: 1%===============Timer===============
%Lable: t
%Units: s
%Function: x/100000
%Device: Timer
%==========================================
"Temperature (T) [K]", "Resistance (R) [Ohm]", "Timer (t) [s]", "Bit State"
2.714445E+2,1.512481E+3,4.103955E+0,0
2.713896E+2,1.512322E+3,4.11245E+0,0
2.713112E+2,1.512507E+3,4.12094E+0,0
2.712292E+2,1.512628E+3,4.12943E+0,0
2.711826E+2,1.512628E+3,4.13792E+0,0
2.711146E+2,1.512921E+3,4.146415E+0,0
2.710532E+2,1.512723E+3,4.154915E+0,0
2.709856E+2,1.512997E+3,4.1634E+0,0
2.709183E+2,1.51308E+3,4.171895E+0,0
2.708593E+2,1.513259E+3,4.18039E+0,0
2.708026E+2,1.512902E+3,4.18888E+0,0
2.707311E+2,1.513297E+3,4.197365E+0,0
2.706699E+2,1.513246E+3,4.205855E+0,0
2.705952E+2,1.513342E+3,4.214345E+0,0
2.70536E+2,1.513533E+3,4.22284E+0,0
2.704804E+2,1.513565E+3,4.23134E+0,0
2.704193E+2,1.513711E+3,4.239845E+0,0
2.703625E+2,1.513609E+3,4.24833E+0,0
2.70284E+2,1.513705E+3,4.25682E+0,0
2.702263E+2,1.513979E+3,4.265315E+0,0
2.701731E+2,1.513781E+3,4.27381E+0,0
2.701105E+2,1.513992E+3,4.282295E+0,0
2.700538E+2,1.513839E+3,4.29079E+0,0
2.699988E+2,1.514208E+3,4.29928E+0,0
2.699444E+2,1.514196E+3,4.307765E+0,0
2.698796E+2,1.513909E+3,4.31626E+0,0
2.698255E+2,1.514431E+3,4.324745E+0,0
2.697634E+2,1.51431E+3,4.333245E+0,0
2.696996E+2,1.51431E+3,4.34173E+0,0
2.696525E+2,1.514202E+3,4.350225E+0,0
2.695829E+2,1.514336E+3,4.358715E+0,0
2.695355E+2,1.514597E+3,4.36721E+0,0
2.694692E+2,1.514744E+3,4.375695E+0,0
2.694164E+2,1.51447E+3,4.38418E+0,0
2.693579E+2,1.514744E+3,4.392675E+0,0
2.693051E+2,1.514648E+3,4.401165E+0,0
2.692418E+2,1.514756E+3,4.40966E+0,0
2.692017E+2,1.514916E+3,4.418145E+0,0
2.691542E+2,1.514546E+3,4.426645E+0,0
2.690809E+2,1.51489E+3,4.43513E+0,0
2.690128E+2,1.515069E+3,4.44362E+0,0
2.689708E+2,1.515222E+3,4.45211E+0,0
2.689165E+2,1.51547E+3,4.4606E+0,0
2.688693E+2,1.515152E+3,4.469095E+0,0
2.688013E+2,1.515126E+3,4.47758E+0,0
2.687659E+2,1.515043E+3,4.486075E+0,0
2.687113E+2,1.515464E+3,4.494565E+0,0
2.686551E+2,1.515528E+3,4.503055E+0,0
2.686071E+2,1.515438E+3,4.511545E+0,0
2.685545E+2,1.515547E+3,4.52004E+0,0
2.685038E+2,1.515515E+3,4.528525E+0,0
2.68449E+2,1.515783E+3,4.537025E+0,0
2.684082E+2,1.515445E+3,4.54551E+0,0
2.68355E+2,1.515763E+3,4.554E+0,0
2.683116E+2,1.515719E+3,4.56249E+0,0
2.682571E+2,1.51598E+3,4.57098E+0,0
2.682108E+2,1.515668E+3,4.579475E+0,0
2.681532E+2,1.515789E+3,4.587965E+0,0
2.68094E+2,1.515827E+3,4.596455E+0,0
2.6806E+2,1.516012E+3,4.604945E+0,0
2.680086E+2,1.516006E+3,4.61344E+0,0
2.679775E+2,1.51591E+3,4.62193E+0,0
2.679216E+2,1.516203E+3,4.63042E+0,0
2.678637E+2,1.516044E+3,4.638915E+0,0
2.678137E+2,1.516337E+3,4.647405E+0,0
2.677691E+2,1.516235E+3,4.655895E+0,0
2.677255E+2,1.51628E+3,4.664385E+0,0
2.676881E+2,1.516331E+3,4.672875E+0,0
2.676197E+2,1.516439E+3,4.68137E+0,0
2.675646E+2,1.516598E+3,4.689855E+0,0
2.675194E+2,1.516643E+3,4.69835E+0,0
2.674737E+2,1.516541E+3,4.706835E+0,0
2.674382E+2,1.516305E+3,4.715335E+0,0
2.673973E+2,1.516688E+3,4.72382E+0,0
2.6735E+2,1.516923E+3,4.73231E+0,0
2.672995E+2,1.516828E+3,4.740805E+0,0
2.67257E+2,1.516484E+3,4.749295E+0,0
2.672068E+2,1.516847E+3,4.757785E+0,0
2.671627E+2,1.516943E+3,4.76627E+0,0
2.671081E+2,1.516968E+3,4.77476E+0,0
2.670548E+2,1.516943E+3,4.78326E+0,0
2.669957E+2,1.517057E+3,4.79175E+0,0
2.669321E+2,1.517338E+3,4.80024E+0,0
2.668855E+2,1.517223E+3,4.808735E+0,0
2.668175E+2,1.517153E+3,4.81722E+0,0
2.667582E+2,1.516962E+3,4.825715E+0,0
2.667008E+2,1.517306E+3,4.8342E+0,0
2.666374E+2,1.51735E+3,4.84269E+0,0
2.665657E+2,1.517236E+3,4.851185E+0,0
2.665055E+2,1.51737E+3,4.85968E+0,0
2.664476E+2,1.517739E+3,4.868165E+0,0
2.663689E+2,1.517624E+3,4.876655E+0,0
2.663072E+2,1.517663E+3,4.885145E+0,0
2.662436E+2,1.517777E+3,4.893635E+0,0
2.661865E+2,1.517803E+3,4.902125E+0,0
2.661201E+2,1.517867E+3,4.91062E+0,0
2.660556E+2,1.51765E+3,4.919115E+0,0
2.659915E+2,1.518141E+3,4.927605E+0,0
2.659386E+2,1.518185E+3,4.936095E+0,0
2.65872E+2,1.518351E+3,4.94458E+0,0
2.658182E+2,1.517962E+3,4.953075E+0,0
2.657532E+2,1.518364E+3,4.96157E+0,0
2.656864E+2,1.518236E+3,4.97006E+0,0
2.656253E+2,1.518466E+3,4.978545E+0,0
2.655637E+2,1.518504E+3,4.98704E+0,0
2.654998E+2,1.518491E+3,4.99553E+0,0
2.654344E+2,1.518485E+3,5.004025E+0,0
2.653744E+2,1.518842E+3,5.01251E+0,0
2.65303E+2,1.518874E+3,5.021E+0,0
2.652462E+2,1.518912E+3,5.029495E+0,0
2.65185E+2,1.518612E+3,5.037985E+0,0
2.651353E+2,1.51895E+3,5.046475E+0,0
2.650656E+2,1.518727E+3,5.05497E+0,0
2.649941E+2,1.519141E+3,5.06346E+0,0
2.649472E+2,1.518944E+3,5.07195E+0,0
2.648894E+2,1.518995E+3,5.08044E+0,0
2.648283E+2,1.518778E+3,5.088935E+0,0
2.64768E+2,1.519122E+3,5.09743E+0,0
2.647029E+2,1.51932E+3,5.10592E+0,0
2.646432E+2,1.519422E+3,5.114405E+0,0
2.645877E+2,1.519218E+3,5.122905E+0,0
2.64529E+2,1.51953E+3,5.13139E+0,0
2.644691E+2,1.519581E+3,5.13988E+0,0
2.644187E+2,1.519772E+3,5.14837E+0,0
2.643614E+2,1.519619E+3,5.15686E+0,0
2.643085E+2,1.519517E+3,5.165355E+0,0
2.642559E+2,1.519721E+3,5.17384E+0,0
2.641974E+2,1.519995E+3,5.18233E+0,0
2.641345E+2,1.519689E+3,5.190825E+0,0
2.640902E+2,1.51983E+3,5.199315E+0,0
2.640305E+2,1.5199E+3,5.20781E+0,0
2.639935E+2,1.520027E+3,5.2163E+0,0
2.639256E+2,1.520218E+3,5.224785E+0,0
2.638845E+2,1.520269E+3,5.23328E+0,0
2.638252E+2,1.520161E+3,5.241775E+0,0
2.637378E+2,1.520161E+3,5.250265E+0,0
2.636917E+2,1.520435E+3,5.258755E+0,0
2.636466E+2,1.52055E+3,5.267245E+0,0
2.635968E+2,1.520543E+3,5.27574E+0,0
2.635439E+2,1.520365E+3,5.28423E+0,0
2.634998E+2,1.520531E+3,5.292715E+0,0
2.634317E+2,1.520652E+3,5.301215E+0,0
2.63392E+2,1.520696E+3,5.30971E+0,0
2.63342E+2,1.520792E+3,5.318195E+0,0
2.632873E+2,1.520767E+3,5.32668E+0,0
2.63233E+2,1.520913E+3,5.335175E+0,0
2.631772E+2,1.520856E+3,5.34367E+0,0
2.631335E+2,1.520818E+3,5.35216E+0,0
2.630802E+2,1.520875E+3,5.36065E+0,0
2.630291E+2,1.52113E+3,5.369145E+0,0
2.62978E+2,1.521251E+3,5.377635E+0,0
2.629319E+2,1.520913E+3,5.386125E+0,0
2.628864E+2,1.520964E+3,5.394615E+0,0
2.628441E+2,1.521404E+3,5.403105E+0,0
2.627866E+2,1.521493E+3,5.4116E+0,0
2.627446E+2,1.521391E+3,5.42009E+0,0
2.626967E+2,1.521283E+3,5.428585E+0,0
2.626458E+2,1.521308E+3,5.43707E+0,0
2.625915E+2,1.521544E+3,5.445555E+0,0
2.625381E+2,1.521595E+3,5.454055E+0,0
2.625111E+2,1.521283E+3,5.46254E+0,0
2.62458E+2,1.521461E+3,5.47103E+0,0
2.624109E+2,1.521646E+3,5.479525E+0,0
2.623691E+2,1.521933E+3,5.48802E+0,0
2.62322E+2,1.52148E+3,5.496505E+0,0
2.622696E+2,1.521576E+3,5.505E+0,0
2.622337E+2,1.521748E+3,5.51349E+0,0
2.621805E+2,1.522009E+3,5.521985E+0,0
2.621301E+2,1.522003E+3,5.530475E+0,0
2.620828E+2,1.521805E+3,5.53897E+0,0
2.62055E+2,1.521716E+3,5.547465E+0,0
2.620034E+2,1.522181E+3,5.55595E+0,0
2.619641E+2,1.522143E+3,5.564445E+0,0
2.619209E+2,1.521844E+3,5.57293E+0,0
2.618731E+2,1.522258E+3,5.58142E+0,0
2.618277E+2,1.522353E+3,5.589915E+0,0
2.617756E+2,1.522404E+3,5.59841E+0,0
2.617306E+2,1.522245E+3,5.606895E+0,0
2.617063E+2,1.522079E+3,5.61539E+0,0
2.616523E+2,1.522487E+3,5.62388E+0,0
2.616132E+2,1.522691E+3,5.63237E+0,0
2.615701E+2,1.522475E+3,5.64086E+0,0
2.615274E+2,1.522666E+3,5.649355E+0,0
2.614834E+2,1.52264E+3,5.657845E+0,0
2.614548E+2,1.522596E+3,5.666335E+0,0
2.613967E+2,1.52294E+3,5.674825E+0,0
2.613687E+2,1.522577E+3,5.683315E+0,0
2.613218E+2,1.5228E+3,5.691805E+0,0
2.612889E+2,1.522819E+3,5.700295E+0,0
2.612472E+2,1.523137E+3,5.70879E+0,0
2.611984E+2,1.523016E+3,5.717275E+0,0
2.611582E+2,1.522838E+3,5.72577E+0,0
2.61122E+2,1.523048E+3,5.73426E+0,0
2.610908E+2,1.523278E+3,5.74275E+0,0
2.610497E+2,1.523182E+3,5.75124E+0,0
2.610099E+2,1.522914E+3,5.75973E+0,0
2.609575E+2,1.523214E+3,5.768225E+0,0
2.609168E+2,1.523329E+3,5.776715E+0,0
2.608795E+2,1.523596E+3,5.785205E+0,0
2.608465E+2,1.523335E+3,5.7937E+0,0
2.608156E+2,1.52308E+3,5.80219E+0,0
2.607746E+2,1.52338E+3,5.81068E+0,0
2.607419E+2,1.523545E+3,5.81917E+0,0
2.606955E+2,1.523603E+3,5.827655E+0,0
2.606659E+2,1.523271E+3,5.83615E+0,0
2.606268E+2,1.523603E+3,5.84464E+0,0
2.605923E+2,1.523628E+3,5.85313E+0,0
2.605469E+2,1.523577E+3,5.86163E+0,0
2.605182E+2,1.52366E+3,5.87012E+0,0
2.604725E+2,1.52359E+3,5.878605E+0,0
2.604378E+2,1.523705E+3,5.8871E+0,0
2.604018E+2,1.523794E+3,5.895585E+0,0
2.603525E+2,1.523966E+3,5.90408E+0,0
2.603327E+2,1.523787E+3,5.91257E+0,0
2.60298E+2,1.523641E+3,5.921055E+0,0
2.60256E+2,1.52403E+3,5.929555E+0,0
2.602126E+2,1.524036E+3,5.93804E+0,0
2.6018E+2,1.523966E+3,5.946535E+0,0
2.601436E+2,1.524055E+3,5.95502E+0,0
2.601098E+2,1.523947E+3,5.963515E+0,0
2.600661E+2,1.524336E+3,5.972005E+0,0
2.600351E+2,1.524323E+3,5.9805E+0,0
2.599972E+2,1.524176E+3,5.98899E+0,0
2.599529E+2,1.524036E+3,5.997485E+0,0
2.599344E+2,1.524202E+3,6.00597E+0,0
2.598929E+2,1.524431E+3,6.01446E+0,0
2.598568E+2,1.524527E+3,6.02295E+0,0
2.598198E+2,1.524208E+3,6.031445E+0,0
2.597838E+2,1.524316E+3,6.039935E+0,0
2.59745E+2,1.524336E+3,6.04843E+0,0
2.597126E+2,1.524514E+3,6.056915E+0,0
2.596847E+2,1.524686E+3,6.065405E+0,0
2.596548E+2,1.524361E+3,6.073895E+0,0
2.596109E+2,1.524489E+3,6.08239E+0,0
2.595716E+2,1.524852E+3,6.09088E+0,0
2.595483E+2,1.524559E+3,6.09937E+0,0
2.59515E+2,1.524571E+3,6.107865E+0,0
2.594806E+2,1.524336E+3,6.116355E+0,0
2.594525E+2,1.524667E+3,6.124845E+0,0
2.594111E+2,1.525075E+3,6.133335E+0,0
2.593724E+2,1.524571E+3,6.141825E+0,0
2.593311E+2,1.524616E+3,6.15032E+0,0
2.593136E+2,1.524724E+3,6.15881E+0,0
2.592843E+2,1.525139E+3,6.167305E+0,0
2.59255E+2,1.52496E+3,6.175795E+0,0
2.592182E+2,1.524686E+3,6.184285E+0,0
2.591893E+2,1.524967E+3,6.19277E+0,0
2.591519E+2,1.525221E+3,6.20126E+0,0
2.591215E+2,1.525011E+3,6.209755E+0,0
2.59091E+2,1.524673E+3,6.21825E+0,0
2.590543E+2,1.524826E+3,6.22674E+0,0
2.590194E+2,1.525355E+3,6.235225E+0,0
2.590028E+2,1.525374E+3,6.24372E+0,0
2.589571E+2,1.524941E+3,6.25221E+0,0
2.589354E+2,1.525266E+3,6.2607E+0,0
2.589089E+2,1.525323E+3,6.26919E+0,0
2.588653E+2,1.525292E+3,6.277685E+0,0
2.588349E+2,1.525534E+3,6.286175E+0,0
2.588103E+2,1.525081E+3,6.294665E+0,0
2.58782E+2,1.525585E+3,6.303155E+0,0
2.587487E+2,1.525814E+3,6.31165E+0,0
2.587202E+2,1.52533E+3,6.32014E+0,0
2.586793E+2,1.525355E+3,6.328635E+0,0
2.586622E+2,1.525655E+3,6.337125E+0,0
2.586265E+2,1.525814E+3,6.345615E+0,0
2.585998E+2,1.525515E+3,6.354115E+0,0
2.58577E+2,1.525317E+3,6.3626E+0,0
2.585362E+2,1.525578E+3,6.37109E+0,0
2.585158E+2,1.525891E+3,6.379595E+0,0
2.584909E+2,1.526197E+3,6.388095E+0,0
2.584675E+2,1.525604E+3,6.396585E+0,0
2.584306E+2,1.525457E+3,6.405075E+0,0
2.584022E+2,1.525961E+3,6.413565E+0,0
2.583698E+2,1.525961E+3,6.42206E+0,0
2.583602E+2,1.525712E+3,6.43055E+0,0
2.583213E+2,1.525719E+3,6.43904E+0,0
2.582989E+2,1.52612E+3,6.44753E+0,0
2.582528E+2,1.526126E+3,6.45602E+0,0
2.582241E+2,1.525878E+3,6.464515E+0,0
2.582052E+2,1.525872E+3,6.473005E+0,0
2.581666E+2,1.526069E+3,6.481495E+0,0
2.581346E+2,1.526228E+3,6.489985E+0,0
2.581056E+2,1.525923E+3,6.498475E+0,0
2.580775E+2,1.526177E+3,6.506965E+0,0
2.580539E+2,1.526426E+3,6.51546E+0,0
2.580223E+2,1.526228E+3,6.523945E+0,0
2.579903E+2,1.526343E+3,6.53244E+0,0
2.579718E+2,1.525967E+3,6.54093E+0,0
2.579485E+2,1.526037E+3,6.54942E+0,0
2.579091E+2,1.526604E+3,6.55791E+0,0
2.5789E+2,1.526464E+3,6.5664E+0,0
2.57851E+2,1.526024E+3,6.574895E+0,0
2.578447E+2,1.526216E+3,6.583385E+0,0
2.578193E+2,1.526624E+3,6.591875E+0,0
2.577919E+2,1.526534E+3,6.60037E+0,0
2.577594E+2,1.526101E+3,6.60886E+0,0
2.577341E+2,1.526439E+3,6.61735E+0,0
2.576954E+2,1.526611E+3,6.62584E+0,0
2.576796E+2,1.526617E+3,6.634325E+0,0
2.57642E+2,1.526662E+3,6.642825E+0,0
2.576233E+2,1.526432E+3,6.651315E+0,0
2.575947E+2,1.526757E+3,6.659805E+0,0
2.575661E+2,1.526987E+3,6.668295E+0,0
2.575405E+2,1.526579E+3,6.676785E+0,0
2.575158E+2,1.526573E+3,6.685275E+0,0
2.57479E+2,1.526732E+3,6.693765E+0,0
2.574662E+2,1.527178E+3,6.702255E+0,0
2.574359E+2,1.526828E+3,6.71075E+0,0
2.574064E+2,1.526866E+3,6.71924E+0,0
2.573901E+2,1.526611E+3,6.72773E+0,0
2.573633E+2,1.527095E+3,6.736225E+0,0
2.57333E+2,1.527363E+3,6.744715E+0,0
2.573179E+2,1.526904E+3,6.753205E+0,0
2.572944E+2,1.526719E+3,6.761695E+0,0
2.57271E+2,1.527293E+3,6.770185E+0,0
2.572353E+2,1.527471E+3,6.778685E+0,0
2.572119E+2,1.527006E+3,6.78717E+0,0
2.571911E+2,1.526949E+3,6.795655E+0,0
2.571535E+2,1.527044E+3,6.80415E+0,0
2.571297E+2,1.527446E+3,6.81264E+0,0
2.571116E+2,1.527223E+3,6.82113E+0,0
2.570743E+2,1.526929E+3,6.82962E+0,0
2.570461E+2,1.527197E+3,6.838115E+0,0
2.570301E+2,1.527235E+3,6.846605E+0,0
2.570008E+2,1.527337E+3,6.85509E+0,0
2.569765E+2,1.527172E+3,6.863585E+0,0
2.569596E+2,1.527082E+3,6.872075E+0,0
2.569309E+2,1.527637E+3,6.880565E+0,0
2.56893E+2,1.527707E+3,6.88906E+0,0
2.56882E+2,1.527293E+3,6.89755E+0,0
2.568492E+2,1.527184E+3,6.90604E+0,0
2.568303E+2,1.527637E+3,6.914535E+0,0
2.568072E+2,1.527752E+3,6.92302E+0,0
2.567779E+2,1.527388E+3,6.931515E+0,0
2.567622E+2,1.527255E+3,6.94E+0,0
2.567407E+2,1.527694E+3,6.948495E+0,0
2.567084E+2,1.527758E+3,6.956985E+0,0
2.566866E+2,1.527478E+3,6.965475E+0,0
2.566582E+2,1.52728E+3,6.973965E+0,0
2.566357E+2,1.527605E+3,6.98246E+0,0
2.566174E+2,1.527752E+3,6.99095E+0,0
2.566077E+2,1.527879E+3,6.999435E+0,0
2.565687E+2,1.527401E+3,7.00793E+0,0
2.565495E+2,1.527631E+3,7.01642E+0,0
2.565129E+2,1.527892E+3,7.024915E+0,0
2.565029E+2,1.527905E+3,7.0334E+0,0
2.564716E+2,1.527726E+3,7.041895E+0,0
2.564516E+2,1.527516E+3,7.05039E+0,0
2.564347E+2,1.527898E+3,7.05888E+0,0
2.564135E+2,1.528115E+3,7.06737E+0,0
2.563846E+2,1.527987E+3,7.07586E+0,0
2.563675E+2,1.527707E+3,7.084345E+0,0
2.563321E+2,1.527994E+3,7.09284E+0,0
2.563015E+2,1.528185E+3,7.10133E+0,0
2.562865E+2,1.528223E+3,7.10982E+0,0
2.562514E+2,1.527822E+3,7.118315E+0,0
2.562397E+2,1.528026E+3,7.126805E+0,0
2.562105E+2,1.528287E+3,7.135295E+0,0
2.56194E+2,1.528351E+3,7.143785E+0,0
2.561684E+2,1.527949E+3,7.152275E+0,0
2.561534E+2,1.527981E+3,7.16077E+0,0
2.561284E+2,1.528147E+3,7.16926E+0,0
2.561102E+2,1.528389E+3,7.177745E+0,0
2.560849E+2,1.52807E+3,7.18624E+0,0
2.560669E+2,1.527892E+3,7.19473E+0,0
2.560363E+2,1.528268E+3,7.203225E+0,0
2.560143E+2,1.528344E+3,7.211715E+0,0
2.559925E+2,1.528523E+3,7.220205E+0,0
2.559723E+2,1.528191E+3,7.2287E+0,0
2.559611E+2,1.528274E+3,7.23719E+0,0
2.559397E+2,1.528516E+3,7.245675E+0,0
2.559088E+2,1.528701E+3,7.254165E+0,0
2.5589E+2,1.528325E+3,7.262655E+0,0
2.558668E+2,1.528115E+3,7.27115E+0,0
2.558354E+2,1.52837E+3,7.27964E+0,0
2.558248E+2,1.528892E+3,7.28813E+0,0
2.557964E+2,1.52844E+3,7.296625E+0,0
2.55775E+2,1.528249E+3,7.305115E+0,0
2.557559E+2,1.52851E+3,7.313605E+0,0
2.557386E+2,1.528943E+3,7.322095E+0,0
2.557266E+2,1.528357E+3,7.330585E+0,0
2.556999E+2,1.528019E+3,7.33908E+0,0
2.556723E+2,1.52851E+3,7.34757E+0,0
2.556489E+2,1.528746E+3,7.356055E+0,0
2.556228E+2,1.528841E+3,7.364555E+0,0
2.556055E+2,1.528676E+3,7.37304E+0,0
2.555897E+2,1.528644E+3,7.38153E+0,0
2.555686E+2,1.528733E+3,7.39002E+0,0
2.555364E+2,1.529033E+3,7.398515E+0,0
2.555258E+2,1.528867E+3,7.407005E+0,0
2.554942E+2,1.528618E+3,7.415495E+0,0
2.554834E+2,1.529052E+3,7.423985E+0,0
2.554699E+2,1.529135E+3,7.43248E+0,0
2.554436E+2,1.528873E+3,7.44097E+0,0
2.554228E+2,1.528765E+3,7.44946E+0,0
2.553979E+2,1.528873E+3,7.45795E+0,0
2.553751E+2,1.529192E+3,7.46644E+0,0
2.553675E+2,1.528829E+3,7.474935E+0,0
2.553438E+2,1.528822E+3,7.483425E+0,0
2.553204E+2,1.528963E+3,7.491915E+0,0
2.552985E+2,1.529065E+3,7.500405E+0,0
2.552798E+2,1.528956E+3,7.508895E+0,0
2.552477E+2,1.529065E+3,7.517385E+0,0
2.552322E+2,1.529045E+3,7.52588E+0,0
2.552112E+2,1.529096E+3,7.534365E+0,0
2.55184E+2,1.529045E+3,7.54286E+0,0
2.551659E+2,1.528867E+3,7.55135E+0,0
2.551577E+2,1.528848E+3,7.559835E+0,0
2.551408E+2,1.529428E+3,7.56833E+0,0
2.551282E+2,1.529179E+3,7.576815E+0,0
2.550836E+2,1.52902E+3,7.58531E+0,0
2.550731E+2,1.529351E+3,7.5938E+0,0
2.550611E+2,1.529396E+3,7.602295E+0,0
2.550398E+2,1.529498E+3,7.61079E+0,0
2.550249E+2,1.529224E+3,7.61928E+0,0
2.55008E+2,1.529128E+3,7.627765E+0,0
2.549902E+2,1.52937E+3,7.636255E+0,0
2.549625E+2,1.5296E+3,7.644745E+0,0
2.549314E+2,1.529396E+3,7.65324E+0,0
2.549247E+2,1.529211E+3,7.66173E+0,0
2.549022E+2,1.529313E+3,7.67022E+0,0
2.548617E+2,1.529797E+3,7.678715E+0,0
2.548434E+2,1.529504E+3,7.687205E+0,0
2.548215E+2,1.529186E+3,7.695695E+0,0
2.54816E+2,1.529613E+3,7.70418E+0,0
2.548023E+2,1.529817E+3,7.71267E+0,0
2.547831E+2,1.530027E+3,7.721165E+0,0
2.547584E+2,1.529396E+3,7.729655E+0,0
2.547409E+2,1.529606E+3,7.738145E+0,0
2.547202E+2,1.529861E+3,7.74664E+0,0
2.547095E+2,1.530116E+3,7.75513E+0,0
2.546952E+2,1.52946E+3,7.76362E+0,0
2.546693E+2,1.529377E+3,7.772115E+0,0
2.546586E+2,1.529498E+3,7.780605E+0,0
2.546298E+2,1.530078E+3,7.789095E+0,0
2.546121E+2,1.529517E+3,7.797585E+0,0
2.546028E+2,1.529415E+3,7.806075E+0,0
2.545801E+2,1.529791E+3,7.814565E+0,0
2.545542E+2,1.529919E+3,7.823055E+0,0
2.545394E+2,1.529797E+3,7.83155E+0,0
2.545243E+2,1.52953E+3,7.84004E+0,0
2.545103E+2,1.530161E+3,7.848525E+0,0
2.544944E+2,1.530129E+3,7.85702E+0,0
2.544607E+2,1.529861E+3,7.86551E+0,0
2.544456E+2,1.529797E+3,7.874E+0,0
2.544241E+2,1.53004E+3,7.88249E+0,0
2.544084E+2,1.530193E+3,7.89098E+0,0
2.54389E+2,1.529963E+3,7.899475E+0,0
2.543782E+2,1.52981E+3,7.907965E+0,0
2.543646E+2,1.529899E+3,7.916455E+0,0
2.543397E+2,1.530244E+3,7.92495E+0,0
2.543112E+2,1.530084E+3,7.93344E+0,0
2.543054E+2,1.529715E+3,7.941935E+0,0
2.542848E+2,1.530059E+3,7.950425E+0,0
2.542628E+2,1.53011E+3,7.958915E+0,0
2.542477E+2,1.530371E+3,7.967405E+0,0
2.542385E+2,1.530072E+3,7.9759E+0,0
2.542214E+2,1.529989E+3,7.98446E+0,0
2.541904E+2,1.530129E+3,7.99303E+0,0
2.54173E+2,1.530467E+3,8.00153E+0,0
2.541544E+2,1.530581E+3,8.01002E+0,0
2.541353E+2,1.529415E+3,8.01851E+0,0
2.54111E+2,1.530052E+3,8.027005E+0,0
2.54091E+2,1.530479E+3,8.03549E+0,0
2.540658E+2,1.530613E+3,8.043985E+0,0
2.540377E+2,1.530403E+3,8.05248E+0,0
2.540273E+2,1.530416E+3,8.06097E+0,0
2.540045E+2,1.530339E+3,8.06946E+0,0
2.539793E+2,1.53046E+3,8.07795E+0,0
2.539437E+2,1.530358E+3,8.086435E+0,0
2.539206E+2,1.529861E+3,8.094935E+0,0
2.538894E+2,1.530581E+3,8.10342E+0,0
2.538873E+2,1.530365E+3,8.111915E+0,0
2.538535E+2,1.530613E+3,8.120405E+0,0
2.538197E+2,1.530562E+3,8.128895E+0,0
2.537943E+2,1.530601E+3,8.137385E+0,0
2.537628E+2,1.530715E+3,8.14588E+0,0
2.537536E+2,1.530428E+3,8.154365E+0,0
2.537212E+2,1.530524E+3,8.16286E+0,0
2.536788E+2,1.530645E+3,8.17135E+0,0
2.536629E+2,1.530537E+3,8.179845E+0,0
2.536347E+2,1.530881E+3,8.18833E+0,0
2.536191E+2,1.530677E+3,8.19682E+0,0
2.535926E+2,1.53083E+3,8.205315E+0,0
2.535611E+2,1.530779E+3,8.213805E+0,0
2.53536E+2,1.531117E+3,8.222295E+0,0
2.53504E+2,1.531028E+3,8.230795E+0,0
2.534594E+2,1.530938E+3,8.23929E+0,0
2.534343E+2,1.530702E+3,8.24779E+0,0
2.53413E+2,1.53104E+3,8.25628E+0,0
2.533779E+2,1.531251E+3,8.26477E+0,0
2.533548E+2,1.531206E+3,8.273265E+0,0
2.533131E+2,1.530938E+3,8.281755E+0,0
2.532866E+2,1.531193E+3,8.290245E+0,0
2.532564E+2,1.53127E+3,8.298735E+0,0
2.532124E+2,1.531416E+3,8.307225E+0,0
2.53184E+2,1.531474E+3,8.31572E+0,0
2.531604E+2,1.531149E+3,8.32421E+0,0
2.531213E+2,1.531289E+3,8.3327E+0,0
2.531064E+2,1.531365E+3,8.341195E+0,0
2.530762E+2,1.531353E+3,8.34968E+0,0
2.530426E+2,1.531423E+3,8.35817E+0,0
2.530142E+2,1.531372E+3,8.36666E+0,0
2.529872E+2,1.531442E+3,8.37515E+0,0
2.529556E+2,1.531582E+3,8.383645E+0,0
2.52935E+2,1.531569E+3,8.392135E+0,0
2.528865E+2,1.531512E+3,8.400625E+0,0
2.528632E+2,1.531506E+3,8.40912E+0,0
2.528328E+2,1.531671E+3,8.41761E+0,0
2.528076E+2,1.531722E+3,8.4261E+0,0
